TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME
R_LITH_ROCK_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LITH_ROCK_MATRIX,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_UNIT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_AGREE_TYPE,SOURCE,R_SOURCE,SOURCE
R_LAND_ACQTN_METHOD,SOURCE,R_SOURCE,SOURCE
R_ITEM_SUB_CATEGORY,SOURCE,R_SOURCE,SOURCE
R_LAND_TITLE_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_RIGHT_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_ACQTN_METHOD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_ITEM_CATEGORY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_INSTRUMENT_COMP_TYPE,SOURCE,R_SOURCE,SOURCE
R_INSP_STATUS,SOURCE,R_SOURCE,SOURCE
R_INCIDENT_SUBSTANCE,SOURCE,R_SOURCE,SOURCE
R_HSE_INCIDENT_DETAIL,SOURCE,R_SOURCE,SOURCE
R_GRANTED_RIGHT_TYPE,SOURCE,R_SOURCE,SOURCE
R_INTERP_ORIGIN_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_IMAGE_CALIBRATE_METHOD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_GRANTED_RIGHT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FOS_TAXON_GROUP,SOURCE,R_SOURCE,SOURCE
R_FOS_DESC_TYPE,SOURCE,R_SOURCE,SOURCE
R_FIN_STATUS,SOURCE,R_SOURCE,SOURCE
R_FOS_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FOS_TAXON_GROUP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FOOTAGE_ORIGIN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FIN_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FAC_LIC_COND_CODE,SOURCE,R_SOURCE,SOURCE
R_FACILITY_TYPE,SOURCE,R_SOURCE,SOURCE
R_FACILITY_STATUS,SOURCE,R_SOURCE,SOURCE
R_FACILITY_SPEC_TYPE,SOURCE,R_SOURCE,SOURCE
R_EQUIP_USE_STAT_TYPE,SOURCE,R_SOURCE,SOURCE
R_FAC_LIC_COND,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FACILITY_SPEC_CODE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_EQUIP_MAINT_LOC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_DRILL_BIT_DETAIL_CODE,SOURCE,R_SOURCE,SOURCE
R_DRILL_STAT_CODE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_DRILL_HOLE_POSITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_DIR_SRVY_RECORD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CUSHION_TYPE,SOURCE,R_SOURCE,SOURCE
R_CORE_TYPE,SOURCE,R_SOURCE,SOURCE
R_DECLINE_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CS_TRANSFORM_PARM,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_COORD_COMPUTE,SOURCE,R_SOURCE,SOURCE
R_CONT_STATUS_TYPE,SOURCE,R_SOURCE,SOURCE
R_CONTRACT_COMP_TYPE,SOURCE,R_SOURCE,SOURCE
R_CONT_VOTE_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CONT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CONTEST_COMP_TYPE,SOURCE,R_SOURCE,SOURCE
R_CONSULT_REASON,SOURCE,R_SOURCE,SOURCE
R_CONFORMITY_RELATION,SOURCE,R_SOURCE,SOURCE
R_CONFIDENTIAL_TYPE,SOURCE,R_SOURCE,SOURCE
R_COMPLETION_TYPE,SOURCE,R_SOURCE,SOURCE
R_COMPLETION_METHOD,SOURCE,R_SOURCE,SOURCE
R_CONTEST_COMP_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CONSULT_ATTEND_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CONSENT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_COMPLETION_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_COLOR_FORMAT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CLASS_LEV_XREF_TYPE,SOURCE,R_SOURCE,SOURCE
R_CLASS_DESC_PROPERTY,SOURCE,R_SOURCE,SOURCE
R_CAT_EQUIP_GROUP,SOURCE,R_SOURCE,SOURCE
R_BIT_CUT_STRUCT_DULL,SOURCE,R_SOURCE,SOURCE
R_CLASS_SYSTEM_DIMENSION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CAT_EQUIP_GROUP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_CAT_ADDITIVE_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_BHP_METHOD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_BA_XREF_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_BA_DESC_CODE,SOURCE,R_SOURCE,SOURCE
R_AREA_TYPE,SOURCE,R_SOURCE,SOURCE
R_APPLICATION_COMP_TYPE,SOURCE,R_SOURCE,SOURCE
R_API_LOG_SYSTEM,SOURCE,R_SOURCE,SOURCE
R_BA_ORGANIZATION_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_BA_LIC_DUE_CONDITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_BA_CREW_OVERHEAD_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_ALLOWABLE_EXPENSE,SOURCE,R_SOURCE,SOURCE
R_ALLOCATION_TYPE,SOURCE,R_SOURCE,SOURCE
R_ADDITIVE_TYPE,SOURCE,R_SOURCE,SOURCE
RM_INFO_ITEM_ORIGIN,SOURCE,R_SOURCE,SOURCE
RM_INFO_ITEM_CONTENT,SOURCE,R_SOURCE,SOURCE
R_AOF_ANALYSIS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_ANALYSIS_PROPERTY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_ALIAS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_INFO_ITEM_CONTENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_DOCUMENT,SOURCE,R_SOURCE,SOURCE
RM_DECRYPT_KEY,SOURCE,R_SOURCE,SOURCE
RM_DATA_STORE_MEDIA,SOURCE,R_SOURCE,SOURCE
REST_CONTACT,SOURCE,R_SOURCE,SOURCE
RM_INFO_ITEM_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_INFORMATION_ITEM,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
REST_CLASS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
REST_ACTIVITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RESTRICTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RESENT_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RESENT_REVISION_CAT,SOURCE,R_SOURCE,SOURCE
RESENT_COMPONENT,SOURCE,R_SOURCE,SOURCE
RESENT_CLASS,SOURCE,R_SOURCE,SOURCE
REPORT_HIER_DESC,SOURCE,R_SOURCE,SOURCE
PR_STR_FORM_COMPLETION,SOURCE,R_SOURCE,SOURCE
PROJECT_STEP_XREF,SOURCE,R_SOURCE,SOURCE
PROJECT_STEP_TIME,SOURCE,R_SOURCE,SOURCE
RESENT_PROD_PROPERTY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
REPORT_HIER_LEVEL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RATE_AREA,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PROJECT_STATUS,SOURCE,R_SOURCE,SOURCE
PROD_STRING_COMPONENT,SOURCE,R_SOURCE,SOURCE
PPDM_SYSTEM_APPLICATION,SOURCE,R_SOURCE,SOURCE
PROD_STRING_FORM_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PROD_STRING_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PROD_LEASE_UNIT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PPDM_UOM_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PPDM_RULE_ALIAS,SOURCE,R_SOURCE,SOURCE
PPDM_OBJECT_STATUS,SOURCE,R_SOURCE,SOURCE
PPDM_GROUP_REMARK,SOURCE,R_SOURCE,SOURCE
PPDM_SCHEMA_ENTITY_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PPDM_GROUP_OWNER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PPDM_DOMAIN,SOURCE,R_SOURCE,SOURCE
PPDM_COLUMN,SOURCE,R_SOURCE,SOURCE
PPDM_AUDIT_HISTORY_REM,SOURCE,R_SOURCE,SOURCE
POOL_INSTRUMENT,SOURCE,R_SOURCE,SOURCE
POOL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PDEN_VOL_SUMMARY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PDEN_COMPONENT,SOURCE,R_SOURCE,SOURCE
PDEN_PROD_STRING_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PDEN_PROD_STRING,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PALEO_CLIMATE,SOURCE,R_SOURCE,SOURCE
OBLIG_REMARK,SOURCE,R_SOURCE,SOURCE
OBLIG_PAYMENT_RATE,SOURCE,R_SOURCE,SOURCE
OBLIG_PAYMENT_INSTR,SOURCE,R_SOURCE,SOURCE
OBLIGATION,SOURCE,R_SOURCE,SOURCE
LITH_SAMPLE_DESC,SOURCE,R_SOURCE,SOURCE
NOTIFICATION_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
NOTIFICATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LITH_STRUCTURE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LITH_SAMPLE_PREP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LITH_SAMPLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LEGAL_GEODETIC_LOC,SOURCE,R_SOURCE,SOURCE
LEGAL_FPS_LOC,SOURCE,R_SOURCE,SOURCE
LAND_XREF,SOURCE,R_SOURCE,SOURCE
LAND_UNIT_TRACT,SOURCE,R_SOURCE,SOURCE
LAND_UNIT,SOURCE,R_SOURCE,SOURCE
LAND_TRACT_FACTOR,SOURCE,R_SOURCE,SOURCE
LAND_SIZE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LAND_SALE_REQUEST,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LAND_SALE_FEE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LAND_RIGHT_WELL,SOURCE,R_SOURCE,SOURCE
LAND_RIGHT_FIELD,SOURCE,R_SOURCE,SOURCE
LAND_RIGHT,SOURCE,R_SOURCE,SOURCE
LAND_ALIAS,SOURCE,R_SOURCE,SOURCE
INT_SET_PARTNER,SOURCE,R_SOURCE,SOURCE
INTEREST_SET,SOURCE,R_SOURCE,SOURCE
INT_SET_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
HSE_INCIDENT_SET,SOURCE,R_SOURCE,SOURCE
HSE_INCIDENT_EQUIP,SOURCE,R_SOURCE,SOURCE
HSE_INCIDENT_CLASS,SOURCE,R_SOURCE,SOURCE
HSE_INCIDENT_CLASS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
HSE_INCIDENT_CAUSE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FOSSIL_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FOSSIL_TAXON_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FOSSIL_NAME_SET_FOSSIL,SOURCE,R_SOURCE,SOURCE
FIELD_INSTRUMENT,SOURCE,R_SOURCE,SOURCE
FOSSIL_NAME_SET_FOSSIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FOSSIL_EQUIVALENCE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FOSSIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
FACILITY_LIC_REMARK,SOURCE,R_SOURCE,SOURCE
EQUIPMENT_SPEC_SET_SPEC,SOURCE,R_SOURCE,SOURCE
FACILITY_BA_SERVICE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
EQUIPMENT_SPEC_SET_SPEC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
EQUIPMENT_MAINTAIN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
EQUIPMENT_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
ECOZONE_SET,SOURCE,R_SOURCE,SOURCE
CONTRACT,SOURCE,R_SOURCE,SOURCE
ENT_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
ECOZONE_HIERARCHY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
ECOZONE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CS_PRINCIPAL_MERIDIAN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONTRACT_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONTEST_PARTY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CLASS_LEVEL_XREF,SOURCE,R_SOURCE,SOURCE
CLASS_LEVEL_TYPE,SOURCE,R_SOURCE,SOURCE
CONSULT_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CLASS_SYSTEM_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CLASS_LEVEL_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CLASS_LEVEL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BUSINESS_ASSOCIATE,SOURCE,R_SOURCE,SOURCE
BA_LICENSE_VIOLATION,SOURCE,R_SOURCE,SOURCE
BA_LICENSE_COND_CODE,SOURCE,R_SOURCE,SOURCE
BA_LICENSE_AREA,SOURCE,R_SOURCE,SOURCE
AREA_CONTAIN,SOURCE,R_SOURCE,SOURCE
BA_ORGANIZATION_COMP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_LICENSE_VIOLATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_LICENSE_REMARK,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_LICENSE_AREA,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_EMPLOYEE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
BA_ADDRESS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_MUD_SAMPLE,SOURCE,R_SOURCE,SOURCE
WELL_MUD_PROPERTY,SOURCE,R_SOURCE,SOURCE
AREA,SOURCE,R_SOURCE,SOURCE
APPLICATION_COMPONENT,SOURCE,R_SOURCE,SOURCE
WELL_MUD_SAMPLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
AREA_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_DRILL_MUD_ADDITIVE,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_INT_DETAIL,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_ADD_INV,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_INT_DETAIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_CORE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_ACTIVITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SAMPLE_OIL_ANAL_DETAIL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
PDEN_VOL_DISPOSITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
LITH_DESC_OTHER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_TREATMENT_TYPE,SOURCE,R_SOURCE,SOURCE
R_SF_VESSEL_ROLE,SOURCE,R_SOURCE,SOURCE
R_SF_SURFACE_TYPE,SOURCE,R_SOURCE,SOURCE
R_PROJECT_COMP_TYPE,SOURCE,R_SOURCE,SOURCE
R_SF_VEHICLE_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROJECT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROJECT_EQUIP_ROLE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_RULE_XREF_COND,SOURCE,R_SOURCE,SOURCE
R_OBLIG_XREF_TYPE,SOURCE,R_SOURCE,SOURCE
R_LAND_OFFRING_STATUS,SOURCE,R_SOURCE,SOURCE
R_LITH_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_COMPONENT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_FAC_PIPE_MATERIAL,SOURCE,R_SOURCE,SOURCE
R_FAC_MAINT_STATUS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_DRILL_TOOL_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_SEIS_TRACE,SOURCE,R_SOURCE,SOURCE
R_AREA_DESC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_THESAURUS_WORD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
RM_DATA_STORE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CS_COORDINATE_SYSTEM,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
CONT_PROVISION_TEXT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
Z_WELL_WATER_ANALYSIS,SAMPLE_LOCATION,R_SAMPLE_LOCATION,SAMPLE_LOCATION
Z_WELL_GAS_ANALYSIS,SAMPLE_LOCATION,R_SAMPLE_LOCATION,SAMPLE_LOCATION
Z_PDEN_WATER_ANALYSIS,QUALITY,R_QUALITY,QUALITY
Z_PDEN_VOL_BY_MONTH,AMEND_REASON,R_PDEN_AMEND_REASON,AMEND_REASON
Z_PDEN_VOL_BY_DAY,VOLUME_METHOD,R_VOLUME_METHOD,VOLUME_METHOD
WORK_ORDER_CONDITION,WORK_ORDER_CONDITION,R_WO_CONDITION,WORK_ORDER_CONDITION
WELL_XREF,XREF_TYPE,R_WELL_XREF_TYPE,XREF_TYPE
WELL_VERSION,ENVIRONMENT_TYPE,R_ENVIRONMENT,ENVIRONMENT_TYPE
WELL_VERSION,PLOT_SYMBOL,R_PLOT_SYMBOL,PLOT_SYMBOL
WELL_VERSION,TAX_CREDIT_CODE,R_TAX_CREDIT_CODE,TAX_CREDIT_CODE
WELL_TREATMENT,TREATMENT_TYPE,R_TREATMENT_TYPE,TREATMENT_TYPE
WELL_TEST_ANALYSIS,SALINITY_TYPE,R_SALINITY_TYPE,SALINITY_TYPE
WELL_TEST,TEST_SUBTYPE,R_TEST_SUBTYPE,TEST_SUBTYPE
WELL_SUPPORT_FACILITY,ENVIRONMENT_TYPE,R_ENVIRONMENT,ENVIRONMENT_TYPE
WELL_STATUS,STATUS,R_WELL_STATUS,STATUS_TYPE
WELL_PRESSURE_AOF,ANALYSIS_TYPE,R_AOF_ANALYSIS_TYPE,AOF_ANALYSIS_TYPE
WELL_PERFORATION,COMPLETION_STATUS_TYPE,R_COMPLETION_STATUS,COMPLETION_STATUS
WELL_PAYZONE,PAYZONE_TYPE,R_PAYZONE_TYPE,PAYZONE_TYPE
WELL_PAYZONE,FLUID_TYPE,R_FLUID_TYPE,FLUID_TYPE
WELL_NODE_VERSION,COORDINATE_QUALITY,R_COORD_QUALITY,COORDINATE_QUALITY
WELL_NODE_VERSION,VERSION_TYPE,R_SP_POINT_VERSION_TYPE,VERSION_TYPE
WELL_MUD_PROPERTY,MUD_PROPERTY,R_MUD_PROPERTY_CODE,MUD_PROPERTY
WELL_LOG_TRIP,REPORT_LOG_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE
WELL_LOG_CRV_CLS_XREF,XREF_TYPE,R_CURVE_XREF_TYPE,XREF_TYPE
WELL_LICENSE_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
WELL_DRILL_WEATHER,WIND_STRENGTH,R_WIND_STRENGTH,WIND_STRENGTH
WELL_DRILL_REPORT,FILE_TIMEZONE,R_TIMEZONE,TIMEZONE
WELL_DRILL_PERIOD_SERV,METRIC_CODE,R_WELL_SERV_METRIC_CODE,METRIC_CODE
WELL_DRILL_PERIOD_CREW,CREW_POSITION,R_EMPLOYEE_POSITION,EMPLOYEE_POSITION
WELL_DIR_SURVEY_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT
WELL_DIR_SRVY,REPORT_PERM_DATUM,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE
WELL_CORE_SAMPLE_ANAL,K90_QUALIFIER,R_OPERAND_QUALIFIER,OPERAND_QUALIFIER
WELL_CORE_DESCRIPTION,POROSITY_TYPE,R_POROSITY_TYPE,POROSITY_TYPE
WELL_CORE_DESCRIPTION,SHOW_TYPE,R_SHOW_TYPE,SHOW_TYPE
WELL_CORE,CORE_SHOW_TYPE,R_SHOW_TYPE,SHOW_TYPE
WELL_ACTIVITY_DURATION,DOWNTIME_TYPE,R_WELL_DOWNTIME_TYPE,DOWNTIME_TYPE
WELL_ACTIVITY_COMPONENT,COMPONENT_TYPE,R_WELL_ACTIVITY_COMP_TYPE,WELL_ACTIVITY_COMPONENT_TYPE
WELL_ACTIVITY,LOST_CIRC_SEVERITY,R_SEVERITY,SEVERITY
WELL,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
WELL,GROUND_ELEV_TYPE,R_WELL_DATUM_TYPE,WELL_DATUM_TYPE
WELL,CURRENT_STATUS,R_WELL_STATUS,STATUS
STRAT_WELL_INTERP_AGE,STRAT_AGE_METHOD,R_STRAT_AGE_METHOD,STRAT_AGE_METHOD
STRAT_FIELD_SECTION,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
STRAT_FIELD_SECTION,STRAT_INTERPRET_METHOD,R_STRAT_INTERP_METHOD,STRAT_INTERPRET_METHOD
STRAT_FIELD_SECTION,PICK_VERSION_TYPE,R_PICK_VERSION_TYPE,PICK_VERSION_TYPE
STRAT_FIELD_SECTION,PICK_LOCATION,R_PICK_LOCATION,PICK_LOCATION
STRAT_FIELD_NODE,NODE_LOC_TYPE,R_STRAT_FLD_NODE_LOC,NODE_LOC_TYPE
STRAT_FIELD_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT
STRAT_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
SP_ZONE_DEFIN_XREF,XREF_REASON,R_SP_ZONE_DEFIN__XREF,XREF_REASON
SP_POINT_VERSION,LOCATION_QUALIFIER,R_LOCATION_QUALIFIER,LOCATION_QUALIFIER
SP_POINT_VERSION,NORTH_TYPE,R_NORTH,NORTH_TYPE
SP_PARCEL_LIBYA,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
SP_PARCEL_CONGRESS,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
SP_PARCEL_CONGRESS,SECTION_TYPE,R_SECTION_TYPE,SECTION_TYPE
SP_PARCEL_CARTER,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
SP_GEOMETRY,GEOMETRY_FORMAT,R_GEOMETRY_FORMAT,GEOMETRY_FORMAT
SPATIAL_DESCRIPTION,SPATIAL_DESC_TYPE,R_SPATIAL_DESC_TYPE,SPATIAL_DESC_TYPE
SF_RIG,DESANDER_TYPE,R_RIG_DESANDER_TYPE,DESANDER_TYPE
SF_ELECTRIC,ELECTRIC_FACILITY_TYPE,R_SF_ELECTRIC_TYPE,ELECTRIC_FACILITY_TYPE
SF_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY
SF_AIRSTRIP,AIRSTRIP_TYPE,R_SF_AIRSTRIP_TYPE,AIRSTRIP_TYPE
SEIS_STREAMER_BUILD,COMPONENT_TYPE,R_STREAMER_COMP,COMPONENT_TYPE
SEIS_SEGMENT,SEIS_DIMENSION,R_SEIS_DIMENSION,SEIS_DIMENSION
SEIS_PROC_STEP,STEP_NAME,R_SEIS_PROC_STEP_NAME,STEP_NAME
SEIS_LICENSE_COND,CONDITION_TYPE,R_SEIS_LIC_COND_CODE,CONDITION_CODE
SEIS_LICENSE_COND,CONDITION_TYPE,R_SEIS_LIC_COND_CODE,CONDITION_TYPE
SEIS_LICENSE_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
SEIS_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
